Tue Oct  1 22:59:51 2024

******************************************************************************

ist->nx = 212	ist->dx = 0.500000
ist->ny = 212	ist->dy = 0.500000
ist->nz = 212	ist->dz = 0.500000
par->epsx = 6.1 par->epsy = 6.1 par->epsz = 6.1
fermiEnergy = -0.19
The number of openMP threads used = 128
Total # of filtered hole eigenstates = 93
Total # of filtered electron eigenstates = 81
The eval.par index of the HOMO state = 99
The eval.par index of the LUMO state = 100
The HOMO energy = -0.23132727 -6.29473895
The LUMO energy = -0.15664323 -4.26248164
Fundamental gap = 0.0746840411 2.0322573168
The total number of atoms = 2969
Number of grid points used: nx = 212  ny = 212  nz = 212
Length of pseudopotential files, npot = 8192
Kinetic energy maximum = 10.0000
Dielectric Constant: epsx = 6.1000 epsy = 6.1000 epsz = 6.1000
Maximum sigma for an eigenstate, deps = 0.0001
Energy windows, electrons = 0.2000 holes = 0.1000
The number of hole eigenstates within 0.1000 of the HOMO energy = 93
The number of electron eigenstates within 0.2000 of the LUMO energy = 80
Total number of carrier states, ms = 173
QD (minimum) dimensions: xd = 53.00 yd = 53.00 zd = 53.00
Final Box Dimensions: xd = 53 yd = 53 zd = 53
Gamma = 0.066038
Grid point spacing: dx = 0.5000 dy = 0.5000 dz = 0.5000 dv = 0.125000 dr = 0.866025
The index of lowest energy occupied level used = 1
allocating memory for 93 hole and 80 electron states
closed ppsifreeing evalindex
freeing psihomo
freeing psilumo
Number of hole eigenstates used in the BSE calculation = 80
Number of electron eigenstates used in the BSE calculation =  40
Total number of eigenstates used in the BSE calculation = 120
Starting calculation of BSE kernel | Tue Oct  1 23:01:45 2024

Calculating direct matrix | Tue Oct  1 23:01:45 2024

	  [                ]   0% | Tue Oct  1 23:01:45 2024

	  [####            ]  25% | Wed Oct  2 05:33:49 2024

	  [########        ]  50% | Wed Oct  2 12:23:41 2024

	  [############    ]  75% | Wed Oct  2 19:10:43 2024

	  [############### ]  98% | Thu Oct  3 01:27:40 2024

Calculating exchange matrix | Thu Oct  3 02:08:21 2024

	  [                ]   0% | Thu Oct  3 02:08:21 2024

	  [####            ]  25% | Thu Oct  3 06:41:32 2024

	  [########        ]  50% | Thu Oct  3 11:08:02 2024

	  [############    ]  75% | Thu Oct  3 15:33:16 2024

	  [############### ]  98% | Thu Oct  3 19:57:52 2024

Hole States:
0	0	0.493633	0.560179	1.582900	2100.482255	3.467074
1	1	0.315372	0.758066	-0.708955	2100.482589	3.467071
2	2	0.345616	-0.581124	-0.323152	2106.528993	-1.208154
3	3	-0.345617	0.581121	0.323151	2106.529037	-1.208154
4	4	2.303740	-0.038043	-0.879554	2136.096354	-2.447116
5	5	-1.877818	0.463124	0.579391	2136.096333	-2.447116
6	6	1.971912	0.510918	0.854448	2136.096334	-2.447116
7	7	-2.397834	-0.936000	-0.554288	2136.096289	-2.447116
8	8	1.546204	1.918286	-1.023374	2171.634987	-4.002298
9	9	-1.546204	-1.918286	1.023374	2171.634991	-4.002298
10	10	0.130613	0.156414	0.488372	1429.655813	0.849933
11	11	-0.130613	-0.156415	-0.488373	1429.655826	0.849933
12	12	0.004727	0.360288	0.703699	1435.711126	1.206385
13	13	-0.215027	-0.105976	-0.866064	1435.711127	1.206385
14	14	0.024625	-0.427261	-0.033469	1435.711128	1.206385
15	15	0.185676	0.172949	0.195833	1435.711128	1.206385
16	16	-0.196035	-0.020087	0.299517	1783.894347	3.132760
17	17	0.196035	0.020087	-0.299517	1783.894341	3.132760
18	18	0.899554	0.470418	-0.114467	1806.362670	2.978654
19	19	-0.838688	0.459027	0.968998	1806.362668	2.978654
20	20	-0.107433	-1.361315	0.292635	1806.362670	2.978654
21	21	0.046567	0.431871	-1.147166	1806.362669	2.978654
22	22	0.091104	-1.210418	-0.143704	1789.367268	0.186019
23	23	0.054189	1.186103	0.010652	1789.367269	0.186019
24	24	-0.571732	0.041551	0.488519	1789.367266	0.186019
25	25	0.426439	-0.017236	-0.355466	1789.367273	0.186019
26	26	0.144829	-0.233382	-0.041832	1818.064674	-0.180656
27	27	-0.144829	0.233381	0.041832	1818.064670	-0.180656
28	28	1.232948	0.175403	-0.500879	1836.834338	-1.897643
29	29	-1.232948	-0.175403	0.500879	1836.834334	-1.897643
30	30	0.979194	1.424245	1.007179	1834.242260	-2.258971
31	31	-0.496315	-1.056512	0.715213	1834.242260	-2.258972
32	32	-1.133665	-0.486377	-0.465371	1834.242260	-2.258972
33	33	0.650786	0.118644	-1.257021	1834.242260	-2.258972
34	34	-1.328961	0.698892	-1.680008	2155.157714	3.571151
35	35	1.328961	-0.698891	1.680008	2155.157716	3.571151
36	36	2.635542	-0.027265	0.688509	2194.538889	-2.994870
37	37	-2.554224	1.062778	-1.430073	2194.538891	-2.994870
38	38	-0.468175	-0.323405	1.049484	2194.538891	-2.994870
39	39	0.386857	-0.712108	-0.307920	2194.538891	-2.994870
40	40	0.091857	0.603673	-0.246232	1457.822670	0.795042
41	41	-0.091857	-0.603673	0.246232	1457.822671	0.795042
42	42	0.402726	0.094490	0.062125	1481.343013	0.808839
43	43	0.150293	0.425664	0.088944	1481.343013	0.808839
44	44	0.049195	-0.488076	-0.429598	1481.343012	0.808839
45	45	-0.602214	-0.032077	0.278528	1481.343010	0.808839
46	46	0.308165	1.148350	-0.918155	1841.696564	2.563608
47	47	-0.608532	-0.945453	0.773119	1841.696563	2.563608
48	48	-0.411309	-1.158504	-0.156167	1841.696565	2.563608
49	49	0.711676	0.955608	0.301203	1841.696564	2.563608
50	50	0.293970	-0.328641	0.719584	1861.080455	3.015247
51	51	-0.293970	0.328641	-0.719584	1861.080454	3.015247
52	52	-0.012653	-0.206374	-0.715663	1865.043912	-1.354501
53	53	0.012654	0.206374	0.715663	1865.043911	-1.354501
54	54	-0.515703	1.615702	0.580225	1877.249901	-3.014929
55	55	-0.278150	0.831269	-1.392695	1877.249899	-3.014929
56	56	0.396426	-0.733360	1.090246	1877.249900	-3.014929
57	57	0.397428	-1.713610	-0.277776	1877.249900	-3.014929
58	58	0.314140	-0.322076	1.046670	2215.518364	-1.816289
59	59	-0.314140	0.322076	-1.046670	2215.518364	-1.816289
60	60	-0.325755	0.084964	0.078058	1526.304354	1.405762
61	61	0.231874	-0.701636	0.312492	1526.304354	1.405762
62	62	0.064815	1.189181	-0.085044	1526.304354	1.405762
63	63	0.029067	-0.572509	-0.305506	1526.304354	1.405762
64	64	0.006342	0.012235	-0.002504	1521.457154	-0.034349
65	65	-0.006342	-0.012235	0.002504	1521.457154	-0.034349
66	66	1.600586	-0.501043	-0.303860	1873.571190	-0.022660
67	67	-0.702401	0.123628	-0.201258	1873.571190	-0.022660
