Fri Nov 29 16:13:36 2024

******************************************************************************

ist->nx = 92	ist->dx = 0.500000
ist->ny = 92	ist->dy = 0.500000
ist->nz = 92	ist->dz = 0.500000
par->epsx = 6.1 par->epsy = 6.1 par->epsz = 6.1
fermiEnergy = -0.19
The number of openMP threads used = 128
Total # of filtered hole eigenstates = 65
Total # of filtered electron eigenstates = 56
The eval.par index of the HOMO state = 464
The eval.par index of the LUMO state = 479
The HOMO energy = -0.23574797 -6.41503227
The LUMO energy = -0.14399316 -3.91825536
Fundamental gap = 0.0917548128 2.4967769140
The total number of atoms = 199
Number of grid points used: nx = 92  ny = 92  nz = 92
Length of pseudopotential files, npot = 8192
Kinetic energy maximum = 10.0000
Dielectric Constant: epsx = 6.1000 epsy = 6.1000 epsz = 6.1000
Maximum sigma for an eigenstate, deps = 0.0001
Energy windows, electrons = 0.2000 holes = 0.1000
The number of hole eigenstates within 0.1000 of the HOMO energy = 65
The number of electron eigenstates within 0.2000 of the LUMO energy = 56
Total number of carrier states, ms = 121
QD (minimum) dimensions: xd = 23.00 yd = 23.00 zd = 23.00
Final Box Dimensions: xd = 23 yd = 23 zd = 23
Gamma = 0.152174
Grid point spacing: dx = 0.5000 dy = 0.5000 dz = 0.5000 dv = 0.125000 dr = 0.866025
gamma = 0.152174  gammaeps = 0.375842
sqrtaveps = 2.46982
grid->dkx = 0.136591 grid->dky = 0.136591 grid->dkz = 0.136591
ngrid_1 = 1.28421e-06
The index of lowest energy occupied level used = 372
allocating memory for 65 hole and 56 electron states
closed ppsifreeing evalindex
freeing psihomo
freeing psilumo
Number of hole eigenstates used in the BSE calculation = 60
Number of electron eigenstates used in the BSE calculation =  40
Total number of eigenstates used in the BSE calculation = 100
Starting calculation of BSE kernel | Fri Nov 29 16:13:43 2024

Calculating direct matrix | Fri Nov 29 16:13:43 2024

	  [                ]   0% | Fri Nov 29 16:13:43 2024

	  [####            ]  25% | Fri Nov 29 16:23:23 2024

	  [########        ]  50% | Fri Nov 29 16:32:27 2024

	  [############    ]  75% | Fri Nov 29 16:42:27 2024

	  [############### ]  98% | Fri Nov 29 16:50:40 2024

Calculating exchange matrix | Fri Nov 29 16:51:37 2024

	  [                ]   0% | Fri Nov 29 16:51:37 2024

	  [####            ]  25% | Fri Nov 29 16:58:36 2024

	  [########        ]  50% | Fri Nov 29 17:05:59 2024

	  [############    ]  75% | Fri Nov 29 17:13:01 2024

	  [############### ]  98% | Fri Nov 29 17:19:39 2024

Hole States:
0	0	-0.031814	0.080862	-0.183835	316.654431	0.451999
1	1	0.103262	-0.073356	0.068458	333.070564	0.497403
2	2	0.027232	0.001876	-0.149316	300.494215	0.499782
3	3	-0.027211	-0.001870	0.149316	300.493119	0.499776
4	4	0.026279	-0.036941	-0.372144	292.184367	0.455869
5	5	0.009700	-0.052116	0.235828	236.869533	0.413102
6	6	0.148245	0.052768	-0.028622	133.178572	0.245093
7	7	-0.148245	-0.052768	0.028622	133.178566	0.245093
8	8	-0.023333	0.037501	0.312653	181.182593	0.388127
9	9	0.023333	-0.037501	-0.312653	181.182602	0.388127
10	10	-0.020657	-0.032390	-0.001315	188.219960	0.271956
11	11	0.020657	0.032390	0.001315	188.219968	0.271956
12	12	-0.095566	0.082380	0.081582	184.905155	0.114526
13	13	0.095566	-0.082380	-0.081582	184.905158	0.114526
14	14	0.206449	0.248749	0.447785	157.106852	0.613313
15	15	-0.206449	-0.248749	-0.447785	157.106853	0.613313
16	16	0.132431	0.173000	-0.039983	164.923641	0.478632
17	17	-0.132431	-0.173000	0.039983	164.923644	0.478632
18	18	0.287841	0.272270	0.128132	230.399897	0.476824
19	19	-0.287841	-0.272270	-0.128132	230.399908	0.476824
20	20	0.129682	0.113821	0.009230	230.131843	0.222005
21	21	-0.129682	-0.113821	-0.009230	230.131840	0.222005
22	22	0.287548	0.403899	-0.025528	228.884984	0.372588
23	23	-0.287548	-0.403899	0.025528	228.884982	0.372588
24	24	-0.082344	-0.007349	0.057874	174.658311	-0.176752
25	25	0.082344	0.007349	-0.057874	174.658317	-0.176752
26	26	0.243616	0.256891	0.876927	210.180979	1.050686
27	27	-0.243616	-0.256891	-0.876927	210.180997	1.050686
28	28	-0.008803	0.226348	-0.342344	216.637824	0.665130
29	29	0.008803	-0.226348	0.342344	216.637817	0.665130
30	30	-0.189806	-0.021797	0.200467	212.032826	0.003191
31	31	0.189806	0.021797	-0.200467	212.032828	0.003191
32	32	-0.377892	-0.439138	-0.584500	228.789149	0.688239
33	33	0.377892	0.439138	0.584500	228.789136	0.688239
34	34	0.333390	0.450226	-0.445112	255.721563	0.638574
35	35	-0.333390	-0.450226	0.445112	255.721546	0.638574
36	36	-0.263925	0.074541	0.260930	224.830177	-0.318978
37	37	0.263925	-0.074541	-0.260930	224.830171	-0.318978
38	38	0.182191	0.094406	0.037897	219.027612	-0.248352
39	39	-0.182191	-0.094406	-0.037897	219.027626	-0.248352
40	40	-0.480406	-0.290755	-0.000797	184.259714	0.895930
41	41	0.480406	0.290755	0.000797	184.259716	0.895930
42	42	-0.019077	0.337528	-0.063684	254.471081	0.634527
43	43	0.019077	-0.337528	0.063684	254.471093	0.634527
44	44	-0.355315	-0.094135	0.404574	259.681535	0.998952
45	45	0.355315	0.094135	-0.404574	259.681534	0.998952
46	46	-0.077674	0.048719	0.313754	190.262552	-0.111476
47	47	0.077674	-0.048719	-0.313754	190.262541	-0.111476
48	48	0.192551	0.027297	0.500249	200.252455	-0.113480
49	49	-0.192551	-0.027297	-0.500249	200.252460	-0.113480
50	50	0.068826	0.077017	0.419848	261.326488	-0.373857
51	51	-0.068826	-0.077017	-0.419848	261.326464	-0.373857
52	52	-0.069912	-0.245500	-0.133071	240.977892	1.114538
53	53	0.069912	0.245500	0.133071	240.977884	1.114538
54	54	0.570250	0.008411	0.071740	240.218839	-0.003753
55	55	-0.570250	-0.008411	-0.071740	240.218830	-0.003753
56	56	-0.031332	-0.046709	0.332198	243.834290	-0.349706
57	57	0.031332	0.046709	-0.332198	243.834288	-0.349706
58	58	-0.016429	-0.051945	-0.012948	203.602543	0.055861
59	59	0.016429	0.051945	0.012948	203.602544	0.055861
Electron States:
60	60	0.250012	-0.363774	-0.214046	154.578110	-0.775563
61	61	-0.250012	0.363774	0.214046	154.578104	-0.775563
62	62	0.242066	0.554405	0.258771	208.156829	0.423966
63	63	-0.242066	-0.554405	-0.258771	208.156789	0.423966
64	64	0.108561	-0.028627	-0.781096	208.128638	-0.927409
65	65	-0.108561	0.028627	0.781096	208.128705	-0.927409
66	66	0.088750	-0.584126	0.099583	210.539639	-0.762693
67	67	-0.088750	0.584126	-0.099583	210.539644	-0.762693
68	68	0.181814	0.001505	0.036328	153.119642	-0.122995
69	69	-0.181814	-0.001505	-0.036328	153.119670	-0.122995
70	70	-0.186042	-0.095984	0.004966	165.094884	-0.222989
71	71	0.186042	0.095984	-0.004966	165.094937	-0.222989
72	72	0.039549	0.111579	0.280197	160.066498	-0.095482
73	73	-0.039549	-0.111579	-0.280197	160.066486	-0.095482
74	74	-0.285881	-0.062821	0.048419	264.260045	0.107716
